Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,diagnosis,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,neoplastic,Organism,Patient_ID,plate_id,Platform,ReleaseDate,Sample Name,selection,source_name,SRA Study,TISSUE,tsne_cluster,Well
SRR3935367,RNA-Seq,128,333716497,PRJNA330719,SAMN05422380,130618510,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964659,GSM2244463,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000185,ILLUMINA,2017-11-02T00:00:00Z,GSM2244463,Neurons(Thy1),Brain,SRP079058,Tumor,11,E7
SRR3935368,RNA-Seq,128,281994311,PRJNA330719,SAMN05422381,111959909,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964660,GSM2244464,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000185,ILLUMINA,2017-11-02T00:00:00Z,GSM2244464,Neurons(Thy1),Brain,SRP079058,Tumor,11,D12
SRR3935369,RNA-Seq,128,385623813,PRJNA330719,SAMN05422382,154259632,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964661,GSM2244465,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000185,ILLUMINA,2017-11-02T00:00:00Z,GSM2244465,Neurons(Thy1),Brain,SRP079058,Tumor,11,H4
SRR3935370,RNA-Seq,128,151301361,PRJNA330719,SAMN05422383,59243461,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964662,GSM2244466,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000185,ILLUMINA,2017-11-02T00:00:00Z,GSM2244466,Neurons(Thy1),Brain,SRP079058,Tumor,11,F7
SRR3935371,RNA-Seq,128,204823455,PRJNA330719,SAMN05422384,79313687,Neuron,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964663,GSM2244467,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244467,Neurons(Thy1),Brain,SRP079058,Periphery,5,D2
SRR3935372,RNA-Seq,128,217844462,PRJNA330719,SAMN05422385,85676979,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964664,GSM2244468,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244468,Neurons(Thy1),Brain,SRP079058,Periphery,9,E12
SRR3935373,RNA-Seq,128,269379824,PRJNA330719,SAMN05422386,102518031,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964665,GSM2244469,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244469,Neurons(Thy1),Brain,SRP079058,Periphery,9,B6
SRR3935374,RNA-Seq,128,256638184,PRJNA330719,SAMN05422387,98198293,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964666,GSM2244470,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244470,Neurons(Thy1),Brain,SRP079058,Periphery,9,E4
SRR3935375,RNA-Seq,128,222221863,PRJNA330719,SAMN05422388,85593182,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964667,GSM2244471,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244471,Neurons(Thy1),Brain,SRP079058,Periphery,9,B10
SRR3935376,RNA-Seq,128,288719967,PRJNA330719,SAMN05422389,110525434,Astocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964668,GSM2244472,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244472,Neurons(Thy1),Brain,SRP079058,Periphery,10,B4
SRR3935377,RNA-Seq,128,323341569,PRJNA330719,SAMN05422390,125287610,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964669,GSM2244473,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244473,Neurons(Thy1),Brain,SRP079058,Periphery,9,C8
SRR3935378,RNA-Seq,128,279080904,PRJNA330719,SAMN05422391,108235636,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964670,GSM2244474,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244474,Neurons(Thy1),Brain,SRP079058,Periphery,9,F6
SRR3935379,RNA-Seq,128,201713733,PRJNA330719,SAMN05422393,77352313,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964671,GSM2244475,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244475,Neurons(Thy1),Brain,SRP079058,Periphery,9,A2
SRR3935380,RNA-Seq,128,265916884,PRJNA330719,SAMN05422394,103295179,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964672,GSM2244476,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244476,Neurons(Thy1),Brain,SRP079058,Periphery,9,E10
SRR3935381,RNA-Seq,128,305105842,PRJNA330719,SAMN05422395,118008430,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964673,GSM2244477,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244477,Neurons(Thy1),Brain,SRP079058,Periphery,9,G12
SRR3935382,RNA-Seq,128,242250691,PRJNA330719,SAMN05422396,93812875,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964674,GSM2244478,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244478,Neurons(Thy1),Brain,SRP079058,Periphery,9,H4
SRR3935383,RNA-Seq,128,193966312,PRJNA330719,SAMN05422397,74004374,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964675,GSM2244479,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244479,Neurons(Thy1),Brain,SRP079058,Periphery,9,E1
SRR3935384,RNA-Seq,128,154831327,PRJNA330719,SAMN05422458,60011292,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964676,GSM2244480,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244480,Neurons(Thy1),Brain,SRP079058,Periphery,7,G4
SRR3935385,RNA-Seq,128,197730157,PRJNA330719,SAMN05422392,76871841,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964677,GSM2244481,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244481,Neurons(Thy1),Brain,SRP079058,Periphery,9,D8
SRR3935386,RNA-Seq,128,212289737,PRJNA330719,SAMN05422459,82330359,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964678,GSM2244482,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244482,Neurons(Thy1),Brain,SRP079058,Periphery,9,H7
SRR3935387,RNA-Seq,128,242623262,PRJNA330719,SAMN05422460,94756907,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964679,GSM2244483,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244483,Neurons(Thy1),Brain,SRP079058,Periphery,9,G1
SRR3935388,RNA-Seq,128,236045503,PRJNA330719,SAMN05422461,91934679,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964680,GSM2244484,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244484,Neurons(Thy1),Brain,SRP079058,Periphery,9,D6
SRR3935389,RNA-Seq,128,281529068,PRJNA330719,SAMN05422462,109995321,Neuron,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964681,GSM2244485,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244485,Neurons(Thy1),Brain,SRP079058,Periphery,5,E7
SRR3935390,RNA-Seq,128,258474740,PRJNA330719,SAMN05422463,98823403,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964682,GSM2244486,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244486,Neurons(Thy1),Brain,SRP079058,Periphery,9,C4
SRR3935391,RNA-Seq,128,255668354,PRJNA330719,SAMN05422464,99262544,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964683,GSM2244487,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244487,Neurons(Thy1),Brain,SRP079058,Periphery,9,F7
SRR3935392,RNA-Seq,128,282655343,PRJNA330719,SAMN05422465,108404278,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964684,GSM2244488,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244488,Neurons(Thy1),Brain,SRP079058,Periphery,9,H3
SRR3935393,RNA-Seq,128,311347131,PRJNA330719,SAMN05422466,121600141,Neuron,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964685,GSM2244489,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244489,Neurons(Thy1),Brain,SRP079058,Periphery,5,F1
SRR3935394,RNA-Seq,128,270319412,PRJNA330719,SAMN05422467,105429306,Neuron,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964686,GSM2244490,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244490,Neurons(Thy1),Brain,SRP079058,Periphery,5,E11
SRR3935395,RNA-Seq,128,220050216,PRJNA330719,SAMN05422468,84971691,Oligodendrocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964687,GSM2244491,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244491,Neurons(Thy1),Brain,SRP079058,Periphery,2,D4
SRR3935396,RNA-Seq,128,210011843,PRJNA330719,SAMN05422469,81132380,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964688,GSM2244492,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244492,Neurons(Thy1),Brain,SRP079058,Periphery,9,B7
SRR3935397,RNA-Seq,128,259296683,PRJNA330719,SAMN05422470,100020780,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964689,GSM2244493,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244493,Neurons(Thy1),Brain,SRP079058,Periphery,9,D12
SRR3935398,RNA-Seq,128,74709769,PRJNA330719,SAMN05422471,29147475,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964690,GSM2244494,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244494,Neurons(Thy1),Brain,SRP079058,Periphery,9,C1
SRR3935399,RNA-Seq,128,211276339,PRJNA330719,SAMN05422472,81727816,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964691,GSM2244495,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244495,Neurons(Thy1),Brain,SRP079058,Periphery,9,H5
SRR3935400,RNA-Seq,128,136883075,PRJNA330719,SAMN05422473,52306757,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964692,GSM2244496,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244496,Neurons(Thy1),Brain,SRP079058,Periphery,7,A9
SRR3935401,RNA-Seq,128,182285670,PRJNA330719,SAMN05422474,70823296,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964693,GSM2244497,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244497,Neurons(Thy1),Brain,SRP079058,Periphery,7,F9
SRR3935402,RNA-Seq,128,212169594,PRJNA330719,SAMN05422475,82309770,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964694,GSM2244498,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244498,Neurons(Thy1),Brain,SRP079058,Periphery,7,F11
SRR3935403,RNA-Seq,128,273726126,PRJNA330719,SAMN05422476,105810037,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964695,GSM2244499,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244499,Neurons(Thy1),Brain,SRP079058,Periphery,9,E6
SRR3935404,RNA-Seq,128,226908579,PRJNA330719,SAMN05422477,87353301,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964696,GSM2244500,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244500,Neurons(Thy1),Brain,SRP079058,Periphery,9,C7
SRR3935405,RNA-Seq,128,278146900,PRJNA330719,SAMN05422478,108390156,Neuron,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964697,GSM2244501,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244501,Neurons(Thy1),Brain,SRP079058,Periphery,5,F5
SRR3935406,RNA-Seq,128,260439003,PRJNA330719,SAMN05422479,100071397,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964698,GSM2244502,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244502,Neurons(Thy1),Brain,SRP079058,Periphery,9,C10
SRR3935407,RNA-Seq,128,263514074,PRJNA330719,SAMN05422480,102086913,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964699,GSM2244503,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244503,Neurons(Thy1),Brain,SRP079058,Periphery,9,C6
SRR3935408,RNA-Seq,128,293571803,PRJNA330719,SAMN05422481,113604866,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964700,GSM2244504,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244504,Neurons(Thy1),Brain,SRP079058,Periphery,9,H2
SRR3935409,RNA-Seq,128,163761980,PRJNA330719,SAMN05422482,63046872,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964701,GSM2244505,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244505,Neurons(Thy1),Brain,SRP079058,Periphery,7,D9
SRR3935410,RNA-Seq,128,182155865,PRJNA330719,SAMN05422483,69945037,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964702,GSM2244506,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244506,Neurons(Thy1),Brain,SRP079058,Periphery,7,D1
SRR3935411,RNA-Seq,128,252692918,PRJNA330719,SAMN05422484,97295186,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964703,GSM2244507,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244507,Neurons(Thy1),Brain,SRP079058,Periphery,9,G9
SRR3935412,RNA-Seq,128,245723786,PRJNA330719,SAMN05422485,94110906,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964704,GSM2244508,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244508,Neurons(Thy1),Brain,SRP079058,Periphery,9,A6
SRR3935413,RNA-Seq,128,199793906,PRJNA330719,SAMN05422486,77112205,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964705,GSM2244509,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244509,Neurons(Thy1),Brain,SRP079058,Periphery,9,B2
SRR3935414,RNA-Seq,128,238392062,PRJNA330719,SAMN05422614,91395198,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964706,GSM2244510,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244510,Neurons(Thy1),Brain,SRP079058,Periphery,9,A10
SRR3935415,RNA-Seq,128,308587329,PRJNA330719,SAMN05422487,119380184,Astocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964707,GSM2244511,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244511,Neurons(Thy1),Brain,SRP079058,Periphery,10,E9
SRR3935416,RNA-Seq,128,170921353,PRJNA330719,SAMN05422608,66333288,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964708,GSM2244512,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244512,Neurons(Thy1),Brain,SRP079058,Periphery,8,D7
SRR3935417,RNA-Seq,128,265204770,PRJNA330719,SAMN05422609,102660694,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964709,GSM2244513,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244513,Neurons(Thy1),Brain,SRP079058,Periphery,9,G10
SRR3935418,RNA-Seq,128,217451555,PRJNA330719,SAMN05422610,84357226,Astocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964710,GSM2244514,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244514,Neurons(Thy1),Brain,SRP079058,Periphery,10,H6
SRR3935419,RNA-Seq,128,157726566,PRJNA330719,SAMN05422611,60612369,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964711,GSM2244515,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244515,Neurons(Thy1),Brain,SRP079058,Periphery,9,D11
SRR3935420,RNA-Seq,128,220259134,PRJNA330719,SAMN05422612,85332213,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964712,GSM2244516,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244516,Neurons(Thy1),Brain,SRP079058,Periphery,9,C12
SRR3935421,RNA-Seq,128,254555795,PRJNA330719,SAMN05422613,98318845,Neuron,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964713,GSM2244517,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244517,Neurons(Thy1),Brain,SRP079058,Periphery,5,D5
SRR3935422,RNA-Seq,128,179706488,PRJNA330719,SAMN05422615,70032210,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964714,GSM2244518,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244518,Neurons(Thy1),Brain,SRP079058,Periphery,9,G8
SRR3935423,RNA-Seq,128,195254019,PRJNA330719,SAMN05422616,74268065,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964715,GSM2244519,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244519,Neurons(Thy1),Brain,SRP079058,Periphery,9,A12
SRR3935424,RNA-Seq,128,260907921,PRJNA330719,SAMN05422617,102160675,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964716,GSM2244520,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244520,Neurons(Thy1),Brain,SRP079058,Periphery,9,E8
SRR3935425,RNA-Seq,128,209245043,PRJNA330719,SAMN05422618,80874550,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964717,GSM2244521,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244521,Neurons(Thy1),Brain,SRP079058,Periphery,9,H9
SRR3935426,RNA-Seq,127,1769285,PRJNA330719,SAMN05422619,747689,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964718,GSM2244522,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000186,ILLUMINA,2017-11-02T00:00:00Z,GSM2244522,Neurons(Thy1),Brain,SRP079058,Periphery,9,E5
